,Unnamed: 0,title,startYear,tconst,titleType,runtimeMinutes,genres,averageRating,numVotes,ordering,region,language,primaryName,birthYear,deathYear,primaryProfession
163,212,Désir,1936,tt0027515,movie,95.0,"Comedy,Crime,Romance",7.1,2180.0,28.0,FR,\N,Frank Borzage,1894,1962,"actor,director,producer"
164,292,Trois camarades,1938,tt0030865,movie,98.0,"Drama,Romance",7.2,1715.0,10.0,FR,\N,Frank Borzage,1894,1962,"actor,director,producer"
165,350,La tempête qui tue,1940,tt0032811,movie,100.0,Drama,7.8,4636.0,9.0,FR,\N,Frank Borzage,1894,1962,"actor,director,producer"
166,620,Le fils du pendu,1948,tt0040607,movie,90.0,"Crime,Drama,Film-Noir",7.1,2218.0,17.0,FR,\N,Frank Borzage,1894,1962,"actor,director,producer"
167,69,Loulou,1929,tt0018737,movie,109.0,"Crime,Drama,Romance",7.8,9907.0,14.0,FR,\N,Georg Wilhelm Pabst,1885,1967,"director,producer,writer"
168,95,Le journal d'une fille perdue,1929,tt0020475,movie,104.0,Drama,7.9,4133.0,6.0,FR,\N,Georg Wilhelm Pabst,1885,1967,"director,producer,writer"
169,107,Quatre de l'infanterie,1930,tt0021542,movie,75.0,"Drama,Romance,War",7.4,1764.0,14.0,FR,\N,Georg Wilhelm Pabst,1885,1967,"director,producer,writer"
170,113,L'opéra de quat'sous,1931,tt0021818,movie,112.0,"Comedy,Drama,Musical",7.3,2036.0,13.0,FR,\N,Georg Wilhelm Pabst,1885,1967,"director,producer,writer"
171,71,La chute de la maison Usher,1928,tt0018770,movie,63.0,Horror,7.3,3537.0,18.0,FR,\N,Jean Epstein,1897,1953,"director,writer,production_manager"
172,73,La foule,1928,tt0018806,movie,98.0,"Drama,Romance",8.1,7587.0,28.0,FR,\N,King Vidor,1894,1982,"director,writer,producer"
173,80,C'est une gamine charmante,1928,tt0019258,movie,78.0,"Comedy,Drama,Romance",7.5,2340.0,2.0,FR,\N,King Vidor,1894,1982,"director,writer,producer"
174,83,Mirages,1928,tt0019379,movie,83.0,"Comedy,Romance",7.6,3505.0,8.0,FR,\N,King Vidor,1894,1982,"director,writer,producer"
175,125,Scène de la rue,1931,tt0022436,movie,80.0,"Drama,Romance",7.6,1612.0,14.0,FR,\N,King Vidor,1894,1982,"director,writer,producer"
176,263,Stella Dallas,1937,tt0029608,movie,106.0,"Drama,Romance",7.4,4847.0,12.0,FR,\N,King Vidor,1894,1982,"director,writer,producer"
177,279,La Citadelle,1938,tt0029995,movie,110.0,Drama,7.1,1926.0,3.0,FR,\N,King Vidor,1894,1982,"director,writer,producer"
178,653,Le rebelle,1949,tt0041386,movie,114.0,"Drama,Romance",7.1,9536.0,7.0,FR,\N,King Vidor,1894,1982,"director,writer,producer"
179,74,Les damnés de l'océan,1928,tt0018839,movie,76.0,"Crime,Drama,Film-Noir",7.5,4026.0,20.0,FR,\N,Josef von Sternberg,1894,1969,"director,writer,assistant_director"
180,75,Crépuscule de gloire,1928,tt0019071,movie,88.0,"Drama,History,Romance",8.0,3440.0,14.0,FR,\N,Josef von Sternberg,1894,1969,"director,writer,assistant_director"
181,100,L'ange bleu,1930,tt0020697,movie,104.0,"Drama,Music",7.7,13833.0,1.0,FR,\N,Josef von Sternberg,1894,1969,"director,writer,assistant_director"
182,104,Coeurs brûlés,1930,tt0021156,movie,92.0,"Drama,Romance",7.1,5790.0,29.0,FR,\N,Josef von Sternberg,1894,1969,"director,writer,assistant_director"
183,112,Agent X27,1931,tt0021800,movie,91.0,"Drama,Romance,War",7.3,2222.0,15.0,FR,\N,Josef von Sternberg,1894,1969,"director,writer,assistant_director"
184,128,Blonde Vénus,1932,tt0022698,movie,93.0,Drama,7.1,4495.0,10.0,FR,\N,Josef von Sternberg,1894,1969,"director,writer,assistant_director"
185,145,Shanghaï Express,1932,tt0023458,movie,82.0,"Adventure,Drama,Romance",7.3,7824.0,6.0,FR,\N,Josef von Sternberg,1894,1969,"director,writer,assistant_director"
186,184,L'impératrice rouge,1934,tt0025746,movie,104.0,"Drama,History,Romance",7.6,5910.0,12.0,FR,\N,Josef von Sternberg,1894,1969,"director,writer,assistant_director"
187,76,"Ris donc, paillasse!",1928,tt0019074,movie,73.0,Drama,7.6,1711.0,9.0,FR,\N,Herbert Brenon,1880,1958,"director,writer,actor"
188,77,Solitude,1928,tt0019109,movie,69.0,"Comedy,Drama,Romance",7.8,2061.0,22.0,FR,\N,Pál Fejös,1897,1963,"director,writer,production_designer"
189,82,Faiblesse humaine,1928,tt0019344,movie,97.0,Drama,7.2,2551.0,9.0,FR,\N,Raoul Walsh,1887,1980,"director,actor,writer"
190,321,Les fantastiques années 20,1939,tt0031867,movie,106.0,"Crime,Drama,Film-Noir",8.0,12942.0,17.0,FR,\N,Raoul Walsh,1887,1980,"director,actor,writer"
191,361,Une femme dangereuse,1940,tt0033149,movie,95.0,"Crime,Drama,Film-Noir",7.3,7247.0,12.0,FR,\N,Raoul Walsh,1887,1980,"director,actor,writer"
192,376,High Sierra,1941,tt0033717,movie,100.0,"Action,Adventure,Crime",7.5,15309.0,23.0,FR,\N,Raoul Walsh,1887,1980,"director,actor,writer"
193,394,La blonde framboise,1941,tt0034236,movie,99.0,"Comedy,Music,Romance",7.3,3255.0,23.0,FR,\N,Raoul Walsh,1887,1980,"director,actor,writer"
194,399,La Charge fantastique,1941,tt0034277,movie,140.0,"Biography,Drama,Romance",7.2,5817.0,25.0,FR,\N,Raoul Walsh,1887,1980,"director,actor,writer"
195,412,Gentleman Jim,1942,tt0034778,movie,104.0,"Biography,Drama,Romance",7.6,3218.0,13.0,FR,\N,Raoul Walsh,1887,1980,"director,actor,writer"
196,517,Commando de l'enfer (Aventures en Birmanie),1945,tt0037954,movie,142.0,"Action,Adventure,Drama",7.3,4350.0,14.0,FR,\N,Raoul Walsh,1887,1980,"director,actor,writer"
197,592,La vallée de la peur,1947,tt0039737,movie,101.0,"Drama,Mystery,Romance",7.2,2911.0,4.0,FR,\N,Raoul Walsh,1887,1980,"director,actor,writer"
198,651,La Fille du désert,1949,tt0041253,movie,94.0,Western,7.2,2381.0,16.0,FR,\N,Raoul Walsh,1887,1980,"director,actor,writer"
199,686,L'enfer est à lui,1949,tt0042041,movie,114.0,"Action,Crime,Drama",8.1,30086.0,3.0,FR,\N,Raoul Walsh,1887,1980,"director,actor,writer"
200,745,Capitaine sans peur,1951,tt0043379,movie,117.0,"Action,Adventure,Drama",7.3,6129.0,26.0,FR,\N,Raoul Walsh,1887,1980,"director,actor,writer"
201,84,En vitesse,1928,tt0019412,movie,85.0,"Action,Comedy,Family",7.6,3324.0,12.0,FR,\N,Ted Wilde,1889,1929,"director,writer"
202,91,L'homme à la caméra,1929,tt0019760,movie,68.0,"Documentary,Music",8.4,22885.0,27.0,FR,\N,Dziga Vertov,1896,1954,"director,writer,editor"
203,96,À l'Ouest rien de nouveau,1930,tt0020629,movie,152.0,"Drama,War",8.0,57654.0,4.0,FR,\N,Lewis Milestone,1895,1980,"director,writer,producer"
204,410,L'ange des ténèbres,1943,tt0034694,movie,119.0,"Drama,War",7.2,2025.0,12.0,FR,\N,Lewis Milestone,1895,1980,"director,writer,producer"
205,558,L'emprise du crime,1946,tt0038988,movie,116.0,"Drama,Film-Noir,Romance",7.4,8566.0,31.0,FR,\N,Lewis Milestone,1895,1980,"director,writer,producer"
206,1119,La gloire et la peur,1959,tt0053183,movie,97.0,"Action,Drama,War",7.1,4256.0,12.0,FR,\N,Lewis Milestone,1895,1980,"director,writer,producer"
207,97,"Animal crackers, l'explorateur en folie",1930,tt0020640,movie,97.0,"Comedy,Musical",7.5,13651.0,11.0,FR,\N,Victor Heerman,1893,1977,"director,writer,producer"
208,103,Le petit César,1931,tt0021079,movie,79.0,"Action,Crime,Drama",7.2,12260.0,17.0,FR,\N,Mervyn LeRoy,1900,1987,"director,producer,actor"
209,114,Five Star Final,1931,tt0021873,movie,89.0,"Crime,Drama",7.2,1826.0,7.0,FR,\N,Mervyn LeRoy,1900,1987,"director,producer,actor"
210,135,Je suis un évadé,1932,tt0023042,movie,92.0,"Crime,Drama,Film-Noir",8.2,11789.0,4.0,FR,\N,Mervyn LeRoy,1900,1987,"director,producer,actor"
211,147,Une allumette pour trois,1932,tt0023590,movie,63.0,"Crime,Drama,Romance",7.1,3439.0,8.0,FR,\N,Mervyn LeRoy,1900,1987,"director,producer,actor"
212,160,Chercheuses d'or de 1933,1933,tt0024069,movie,97.0,"Comedy,Drama,Musical",7.7,7418.0,18.0,FR,\N,Mervyn LeRoy,1900,1987,"director,producer,actor"
213,264,La ville gronde !,1937,tt0029658,movie,95.0,"Drama,Film-Noir,Mystery",7.2,1541.0,16.0,FR,\N,Mervyn LeRoy,1900,1987,"director,producer,actor"
214,362,La valse dans l'ombre,1940,tt0033238,movie,108.0,"Drama,Romance,War",7.8,9045.0,23.0,FR,\N,Mervyn LeRoy,1900,1987,"director,producer,actor"
215,381,Johnny roi des gangsters,1941,tt0033774,movie,107.0,"Crime,Film-Noir,Thriller",7.1,2731.0,15.0,FR,\N,Mervyn LeRoy,1900,1987,"director,producer,actor"
216,426,La moisson du hasard,1942,tt0035238,movie,126.0,"Adventure,Drama,Family",8.0,7006.0,11.0,FR,\N,Mervyn LeRoy,1900,1987,"director,producer,actor"
217,489,Trente secondes sur Tokyo,1944,tt0037366,movie,138.0,"Drama,History,War",7.3,5364.0,14.0,FR,\N,Mervyn LeRoy,1900,1987,"director,producer,actor"
218,662,Les quatre filles du docteur March,1949,tt0041594,movie,122.0,"Drama,Family,Romance",7.3,6750.0,15.0,FR,\N,Mervyn LeRoy,1900,1987,"director,producer,actor"
219,955,La mauvaise graine,1956,tt0048977,movie,129.0,"Comedy,Drama,Horror",7.5,13079.0,13.0,FR,\N,Mervyn LeRoy,1900,1987,"director,producer,actor"
220,1065,Deux farfelus au régiment,1958,tt0052005,movie,119.0,"Comedy,War",7.6,3698.0,8.0,FR,\N,Mervyn LeRoy,1900,1987,"director,producer,actor"
221,1259,"Gypsy, vénus de Broadway",1962,tt0056048,movie,143.0,"Biography,Comedy,Drama",7.1,5632.0,6.0,FR,\N,Mervyn LeRoy,1900,1987,"director,producer,actor"
222,105,Le sang d'un poète,1930,tt0021331,movie,55.0,Fantasy,7.4,6058.0,13.0,FR,\N,Jean Cocteau,1889,1963,"writer,actor,director"
223,667,Orphée,1950,tt0041719,movie,112.0,"Drama,Fantasy,Romance",8.0,11048.0,12.0,FR,\N,Jean Cocteau,1889,1963,"writer,actor,director"
224,1177,Le testament d'Orphée,1960,tt0054377,movie,77.0,"Biography,Fantasy",7.3,2948.0,17.0,FR,\N,Jean Cocteau,1889,1963,"writer,actor,director"
225,108,L'Âge d'or,1930,tt0021577,movie,60.0,"Comedy,Drama",7.3,12962.0,23.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
226,717,Los olvidados,1950,tt0042804,movie,85.0,"Crime,Drama",8.3,18626.0,17.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
227,729,Susana la perverse,1951,tt0043018,movie,86.0,Drama,7.2,1892.0,10.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
228,787,L'enjôleuse,1953,tt0044453,movie,81.0,Drama,7.3,1809.0,8.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
229,821,Tourments,1953,tt0045361,movie,92.0,"Drama,Romance",8.0,5365.0,8.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
230,911,La vie criminelle d'Archibald de la Cruz,1955,tt0048037,movie,89.0,"Comedy,Crime,Drama",7.8,4826.0,20.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
231,1062,Nazarin,1959,tt0051983,movie,94.0,Drama,7.8,5374.0,7.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
232,1150,La jeune fille,1960,tt0053967,movie,96.0,Drama,7.4,2538.0,1.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
233,1235,Viridiana,1961,tt0055601,movie,90.0,Drama,8.1,22572.0,3.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
234,1294,L'ange exterminateur,1962,tt0056732,movie,95.0,"Drama,Fantasy",8.1,30076.0,24.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
235,1378,Le journal d'une femme de chambre,1964,tt0058249,movie,97.0,"Crime,Drama",7.5,8450.0,6.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
236,1512,Belle de jour,1967,tt0061395,movie,100.0,"Drama,Romance",7.7,40784.0,21.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
237,1699,Tristana,1970,tt0066491,movie,99.0,Drama,7.5,10806.0,2.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
238,1703,La voie lactée,1969,tt0066534,movie,102.0,Drama,7.5,6991.0,16.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
239,1779,Le charme discret de la bourgeoisie,1972,tt0068361,movie,102.0,Comedy,7.9,39292.0,25.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
240,1890,Le fantôme de la liberté,1974,tt0071487,movie,104.0,Comedy,7.9,14574.0,10.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
241,2022,Cet obscur objet du désir,1977,tt0075824,movie,103.0,"Comedy,Drama",7.9,21010.0,7.0,FR,\N,Luis Buñuel,1900,1983,"writer,director,actor"
242,109,Blonde Crazy,1931,tt0021673,movie,79.0,"Comedy,Crime,Drama",7.1,1730.0,10.0,FR,\N,Roy Del Ruth,1893,1961,"director,writer,producer"
243,581,C'est arrivé dans la 5e avenue,1947,tt0039502,movie,116.0,"Comedy,Music,Romance",7.7,3955.0,10.0,FR,\N,Roy Del Ruth,1893,1961,"director,writer,producer"
244,765,Le bal du printemps,1951,tt0043880,movie,95.0,"Comedy,Family,Musical",7.1,2403.0,11.0,FR,\N,Roy Del Ruth,1893,1961,"director,writer,producer"
245,110,La chienne,1931,tt0021739,movie,91.0,"Crime,Drama",7.6,3799.0,11.0,FR,\N,Jean Renoir,1894,1979,"writer,director,actor"
246,129,Boudu sauvé des eaux,1932,tt0022718,movie,85.0,Comedy,7.3,5184.0,4.0,FR,\N,Jean Renoir,1894,1979,"writer,director,actor"
247,188,Toni,1935,tt0025898,movie,84.0,"Crime,Drama,Romance",7.2,1614.0,12.0,FR,\N,Jean Renoir,1894,1979,"writer,director,actor"
248,211,Le crime de Monsieur Lange,1936,tt0027478,movie,80.0,"Comedy,Crime,Drama",7.3,2990.0,11.0,FR,\N,Jean Renoir,1894,1979,"writer,director,actor"
249,246,La grande illusion,1937,tt0028950,movie,113.0,"Drama,War",8.1,34120.0,1.0,FR,\N,Jean Renoir,1894,1979,"writer,director,actor"
250,277,La bête humaine,1938,tt0029957,movie,100.0,"Crime,Drama",7.6,6916.0,3.0,FR,\N,Jean Renoir,1894,1979,"writer,director,actor"
251,322,La règle du jeu,1939,tt0031885,movie,110.0,"Comedy,Drama",8.0,26967.0,31.0,FR,\N,Jean Renoir,1894,1979,"writer,director,actor"
252,522,L'homme du Sud,1945,tt0038107,movie,92.0,Drama,7.1,3020.0,25.0,FR,\N,Jean Renoir,1894,1979,"writer,director,actor"
253,773,Le fleuve,1951,tt0043972,movie,99.0,"Drama,Romance",7.5,5693.0,23.0,FR,\N,Jean Renoir,1894,1979,"writer,director,actor"
254,870,French Cancan,1955,tt0046998,movie,102.0,"Comedy,Drama,Musical",7.4,3789.0,8.0,FR,\N,Jean Renoir,1894,1979,"writer,director,actor"
255,115,Frankenstein,1931,tt0021884,movie,70.0,"Drama,Horror,Sci-Fi",7.8,65897.0,14.0,FR,\N,James Whale,1889,1957,"director,miscellaneous,writer"
256,140,La maison de la mort,1932,tt0023293,movie,72.0,"Comedy,Horror,Thriller",7.1,9581.0,10.0,FR,\N,James Whale,1889,1957,"director,miscellaneous,writer"
257,162,L'Homme invisible,1933,tt0024184,movie,71.0,"Horror,Sci-Fi",7.7,31114.0,9.0,FR,\N,James Whale,1889,1957,"director,miscellaneous,writer"
258,194,La fiancée de Frankenstein,1935,tt0026138,movie,75.0,"Drama,Horror,Sci-Fi",7.8,43873.0,12.0,FR,\N,James Whale,1889,1957,"director,miscellaneous,writer"
259,230,Show Boat,1936,tt0028249,movie,113.0,"Comedy,Drama,Musical",7.4,2961.0,11.0,FR,\N,James Whale,1889,1957,"director,miscellaneous,writer"
260,117,Limite,1931,tt0022080,movie,114.0,"Drama,Romance",7.3,1964.0,2.0,FR,\N,Mario Peixoto,1908,1992,"director,actor,writer"
261,119,Marius,1931,tt0022125,movie,130.0,"Comedy,Drama,Romance",7.9,2014.0,2.0,FR,\N,Alexander Korda,1893,1956,"producer,director,miscellaneous"
262,166,La vie privée d'Henry VIII,1933,tt0024473,movie,97.0,"Biography,Comedy,Drama",7.1,3816.0,5.0,FR,\N,Alexander Korda,1893,1956,"producer,director,miscellaneous"
263,398,Lady Hamilton,1941,tt0034272,movie,125.0,"Drama,History,Romance",7.2,4088.0,8.0,FR,\N,Alexander Korda,1893,1956,"producer,director,miscellaneous"
264,121,The Miracle Woman,1931,tt0022153,movie,90.0,"Drama,Romance",7.2,1869.0,1.0,FR,\N,Frank Capra,1897,1991,"director,writer,producer"
265,165,Grande dame d'un jour,1933,tt0024240,movie,96.0,"Comedy,Drama",7.4,3801.0,18.0,FR,\N,Frank Capra,1897,1991,"director,writer,producer"
266,178,New York - Miami,1934,tt0025316,movie,105.0,"Comedy,Romance",8.1,95091.0,25.0,FR,\N,Frank Capra,1897,1991,"director,writer,producer"
267,222,L'Extravagant Mr. Deeds,1936,tt0027996,movie,115.0,"Comedy,Drama,Romance",7.9,19911.0,20.0,FR,\N,Frank Capra,1897,1991,"director,writer,producer"
268,252,Horizons perdus,1937,tt0029162,movie,132.0,"Adventure,Drama,Fantasy",7.7,12103.0,24.0,FR,\N,Frank Capra,1897,1991,"director,writer,producer"
269,294,Vous ne l'emporterez pas avec vous,1938,tt0030993,movie,126.0,"Comedy,Drama,Romance",7.9,23541.0,3.0,FR,\N,Frank Capra,1897,1991,"director,writer,producer"
270,316,Mr. Smith au sénat,1939,tt0031679,movie,129.0,"Comedy,Drama",8.1,107886.0,19.0,FR,\N,Frank Capra,1897,1991,"director,writer,producer"
271,388,L'Homme de la rue,1941,tt0033891,movie,135.0,"Comedy,Drama,Romance",7.6,12313.0,24.0,FR,\N,Frank Capra,1897,1991,"director,writer,producer"
272,459,Arsenic et vieilles dentelles,1942,tt0036613,movie,118.0,"Comedy,Crime,Thriller",8.0,65570.0,8.0,FR,\N,Frank Capra,1897,1991,"director,writer,producer"
273,636,L'enjeu,1948,tt0040834,movie,124.0,"Comedy,Drama",7.3,3516.0,25.0,FR,\N,Frank Capra,1897,1991,"director,writer,producer"
274,1223,Milliardaire d'un jour,1961,tt0055312,movie,136.0,"Comedy,Drama",7.2,6215.0,11.0,FR,\N,Frank Capra,1897,1991,"director,writer,producer"
275,122,Monnaie de singe,1931,tt0022158,movie,77.0,"Comedy,Musical",7.5,11479.0,27.0,FR,\N,Norman Z. McLeod,1895,1964,"director,miscellaneous,writer"
276,134,Plumes de cheval,1932,tt0023027,movie,68.0,"Comedy,Musical,Romance",7.6,11877.0,2.0,FR,\N,Norman Z. McLeod,1895,1964,"director,miscellaneous,writer"
277,179,Une riche affaire,1934,tt0025318,movie,68.0,Comedy,7.2,5005.0,11.0,FR,\N,Norman Z. McLeod,1895,1964,"director,miscellaneous,writer"
278,265,Le couple invisible,1937,tt0029682,movie,97.0,"Comedy,Fantasy,Romance",7.3,6878.0,18.0,FR,\N,Norman Z. McLeod,1895,1964,"director,miscellaneous,writer"
279,286,Madame et son clochard,1938,tt0030442,movie,95.0,"Comedy,Romance",7.4,1622.0,17.0,FR,\N,Norman Z. McLeod,1895,1964,"director,miscellaneous,writer"
280,124,L'ennemi public,1931,tt0022286,movie,83.0,"Crime,Drama",7.7,18120.0,21.0,FR,\N,William A. Wellman,1896,1975,"director,writer,producer"
281,161,Héros à vendre,1933,tt0024115,movie,76.0,"Drama,Romance,War",7.3,2073.0,1.0,FR,\N,William A. Wellman,1896,1975,"director,writer,producer"
282,298,Beau Geste,1939,tt0031088,movie,112.0,"Action,Adventure,Drama",7.6,5583.0,16.0,FR,\N,William A. Wellman,1896,1975,"director,writer,producer"
283,450,L'étrange incident,1942,tt0036244,movie,75.0,"Drama,Western",8.0,21051.0,1.0,FR,\N,William A. Wellman,1896,1975,"director,writer,producer"
284,524,Les forçats de la gloire,1945,tt0038120,movie,108.0,"Biography,Drama,War",7.2,3039.0,27.0,FR,\N,William A. Wellman,1896,1975,"director,writer,producer"
285,643,La Ville abandonnée,1948,tt0040978,movie,98.0,"Crime,Western",7.4,4495.0,13.0,FR,\N,William A. Wellman,1896,1975,"director,writer,producer"
286,649,Bastogne,1949,tt0041163,movie,118.0,"Action,Drama,History",7.4,6613.0,10.0,FR,\N,William A. Wellman,1896,1975,"director,writer,producer"
287,782,Convoi de femmes,1951,tt0044205,movie,118.0,"Adventure,Drama,Western",7.6,2817.0,23.0,FR,\N,William A. Wellman,1896,1975,"director,writer,producer"
288,130,Docteur Jekyll et Mr. Hyde,1931,tt0022835,movie,98.0,"Horror,Sci-Fi",7.6,12682.0,31.0,FR,\N,Rouben Mamoulian,1897,1987,"director,writer,editor"
289,137,Aimez-moi ce soir,1932,tt0023158,movie,104.0,"Comedy,Musical,Romance",7.5,3634.0,7.0,FR,\N,Rouben Mamoulian,1897,1987,"director,writer,editor"
290,167,La reine Christine,1933,tt0024481,movie,99.0,"Biography,Drama,History",7.6,7223.0,29.0,FR,\N,Rouben Mamoulian,1897,1987,"director,writer,editor"
291,349,Le signe de Zorro,1940,tt0032762,movie,94.0,"Action,Adventure,Romance",7.5,9292.0,4.0,FR,\N,Rouben Mamoulian,1897,1987,"director,writer,editor"
292,131,Fanny,1932,tt0022877,movie,140.0,"Comedy,Drama",7.7,1535.0,4.0,FR,\N,Marc Allégret,1900,1973,"director,writer,art_director"
293,133,Grand Hôtel,1932,tt0022958,movie,112.0,"Drama,Romance",7.4,17535.0,27.0,FR,\N,Edmund Goulding,1891,1959,"writer,director,soundtrack"
294,301,Dark Victory,1939,tt0031210,movie,104.0,"Drama,Romance",7.5,10090.0,19.0,FR,\N,Edmund Goulding,1891,1959,"writer,director,soundtrack"
295,318,La vieille fille,1939,tt0031750,movie,95.0,Drama,7.6,3319.0,16.0,FR,\N,Edmund Goulding,1891,1959,"writer,director,soundtrack"
296,373,Le grand mensonge,1941,tt0033677,movie,108.0,Drama,7.2,3409.0,9.0,FR,\N,Edmund Goulding,1891,1959,"writer,director,soundtrack"
297,551,Le fil du rasoir,1946,tt0038873,movie,145.0,"Drama,Romance",7.4,5406.0,10.0,FR,\N,Edmund Goulding,1891,1959,"writer,director,soundtrack"
298,587,Le Charlatan,1947,tt0039661,movie,110.0,"Drama,Film-Noir",7.8,7325.0,3.0,FR,\N,Edmund Goulding,1891,1959,"writer,director,soundtrack"
299,136,Jewel Robbery,1932,tt0023074,movie,68.0,"Comedy,Crime,Romance",7.2,1862.0,8.0,FR,\N,William Dieterle,1893,1972,"director,actor,writer"
300,231,La vie de Louis Pasteur,1936,tt0028313,movie,86.0,"Biography,Drama,History",7.3,2337.0,12.0,FR,\N,William Dieterle,1893,1972,"director,actor,writer"
301,251,La vie d'Emile Zola,1937,tt0029146,movie,116.0,"Biography,Drama",7.2,7254.0,18.0,FR,\N,William Dieterle,1893,1972,"director,actor,writer"
302,368,Tous les biens de la Terre,1941,tt0033532,movie,107.0,"Comedy,Drama,Fantasy",7.6,4696.0,12.0,FR,\N,William Dieterle,1893,1972,"director,actor,writer"
303,624,Le portrait de Jennie,1948,tt0040705,movie,86.0,"Drama,Fantasy,Mystery",7.7,6278.0,27.0,FR,\N,William Dieterle,1893,1972,"director,actor,writer"
304,139,La Momie,1932,tt0023245,movie,73.0,"Fantasy,Horror",7.1,23917.0,14.0,FR,\N,Karl Freund,1890,1969,"cinematographer,director,camera_department"
305,142,Voyage sans retour,1932,tt0023305,movie,67.0,"Comedy,Drama,Romance",7.5,3423.0,1.0,FR,\N,Tay Garnett,1894,1977,"director,writer,actor"
306,527,La Vallée du jugement,1945,tt0038213,movie,119.0,Drama,7.4,1875.0,13.0,FR,\N,Tay Garnett,1894,1977,"director,writer,actor"
